,,,,,,,,,ATM_IV,VIX,IV_Skew,PCR,5_Day_Historical_RV,IVP,ATM_IV_minus_RV,FII_Derivative_Positioning,Days_to_Expiry,Event_Impact_Score,Next_5_Day_Volatility
50,50,5.095522086,0.9595580164,27.05347679,84.8191284,21.67071448,2119126.662,4,1,45.66053315,,,,,,,,,
50,50,8.849764034,1.236971649,29.2535553,70.91939592,20.7464447,-1486053.834,3,1,51.73523895,,,,,,,,,
31.00916554,36.26148021,3.117261704,0.544170489,18.03493936,71.9393945,12.97422618,-43518346.58,6,0,24.74424724,,,,,,,,,
35.89617972,10,6.231568208,0.5,24.65050601,45.62045785,11.24567371,-15878594.92,7,0,25.79221783,,,,,,,,,
44.23630781,37.96166674,6.139122017,1.1309226,28.92750512,52.92126861,15.30880269,-7751979.428,4,0,42.5805427,,,,,,,,,
43.06296203,33.20432733,9.406241846,1.117993208,22.76434683,89.16844994,20.2986152,55791447.6,2,0,28.60719397,,,,,,,,,
50,49.68001456,7.775127416,1.618849876,33.16964852,50.74021655,16.83035148,-4800659.355,7,0,50.88067925,,,,,,,,,
42.49010327,35.33480109,5.045572607,0.923117819,23.06175952,84.24484579,19.42834375,8197216.688,7,0,32.89707575,,,,,,,,,
29.03163146,33.66122611,3.598941149,1.022137651,17.73956089,63.65473553,11.29207057,64539679.36,3,0,23.7645078,,,,,,,,,
48.39320401,39.98842698,4.991806754,1.209683474,27.36683524,76.83156857,21.02636878,-47376902.62,4,0,36.91006149,,,,,,,,,
38.71990437,10,4.619280559,1.420339671,22.45533341,72.43077033,16.26457097,-46032062.03,7,0,24.49130252,,,,,,,,,
50,50,8.764253503,0.7665118056,28.03918211,78.32189186,21.96081789,-23349767.34,1,0,45.38332618,,,,,,,,,
43.31740046,50,8.192810259,1.019484515,25.00974527,73.20208579,11.08808845,-9992083.082,1,1,45.87181938,,,,,,,,,
44.63744623,50,9.861524053,1.194901525,22.03853203,95,15.15933983,-6963399.948,2,1,37.49890573,,,,,,,,,
40.99412599,31.49940946,7.312636845,0.6694270465,25.04765523,63.66452512,15.94647076,-15326209.08,2,0,30.04863668,,,,,,,,,
26.58145229,14.05017516,7.441101091,0.7838000128,13.80431894,92.55895499,12.77713335,-37010010.17,5,0,17.18329075,,,,,,,,,
46.0601168,36.31767335,10,1.132571636,24.80594033,85.68180114,21.25417647,29219646.09,1,0,35.2722253,,,,,,,,,
12.06788861,28.43116602,3.304895155,0.9397216594,6.35244422,89.97236643,5.715444391,-13620740.29,7,0,7.621588983,,,,,,,,,
29.91231605,30.02724035,5.615183761,0.8063568467,18.99030977,57.51357623,10.92200628,35530053.84,3,0,24.43510966,,,,,,,,,
32.37783219,30.59957923,1.433224915,0.5675507588,19.18379501,68.7769921,13.19403718,-30511065.68,7,0,24.16094001,,,,,,,,,
50,50,8.733263447,0.5,31.94907899,56.49903401,18.05092101,58790695.3,3,1,60,,,,,,,,,
46.98630903,50,10,1.567616927,23.7414963,95,15.41376123,-49973168.49,6,1,42.22404869,,,,,,,,,
32.03511564,26.76103247,3.434754892,0.74750348,16.03048825,95,10.66544145,-434747.6099,7,1,25.70246389,,,,,,,,,
44.16882306,34.87902999,10,0.6053929173,23.1546369,90.75584406,13.65271565,-29951184.69,6,1,42.40919186,,,,,,,,,
50,23.90691957,10,0.5974883978,23.79474902,95,15.52883424,1066902.794,5,2,42.99299089,,,,,,,,,
50,48.92166274,6.139924384,0.5,31.88805841,56.79850858,18.11194159,-29385357.46,1,1,54.5366002,,,,,,,,,
25.32043767,27.83087089,5.715535731,0.8504686056,16.30268418,55.31453222,9.017753493,-64360486.17,4,0,19.63884781,,,,,,,,,
50,38.45244392,2.641095188,1.084766095,31.82192984,57.12434867,18.17807016,-23420713.47,7,1,51.06794239,,,,,,,,,
50,50,4.864186428,0.8365920438,31.4329135,59.06893264,18.5670865,47883212.96,4,0,48.93933944,,,,,,,,,
50,34.70596807,6.993566881,0.7850680313,32.72054122,52.80920832,17.27945878,-30000682.98,3,0,42.94914776,,,,,,,,,
28.39100237,20.60096221,8.691897104,1.004134829,15.85336949,79.0849723,7.805799145,15253347.32,4,1,23.01232493,,,,,,,,,
50,49.14366234,9.97237959,1.245420458,33.49519108,49.27515977,16.50480892,170871.4125,2,0,50.84092217,,,,,,,,,
50,50,10,1.033809466,28.91762903,72.90490844,21.08237097,-13640301.3,2,2,60,,,,,,,,,
10.39864946,19.72021451,2.293233535,1.305106456,7.908757981,31.4827118,2.489891482,61300707.45,7,0,10.41289562,,,,,,,,,
50,38.45564354,5.219792199,1.043927718,27.23856644,83.56325803,22.76143356,-9435734.724,5,0,37.52884388,,,,,,,,,
45.57223932,50,9.312519992,1.880789978,20.12304182,95,10.25845106,5083126.937,4,2,41.66768183,,,,,,,,,
39.9879383,33.19292038,6.929223248,0.9667043397,20.10685831,95,13.21642361,2569884.405,7,1,34.46317203,,,,,,,,,
50,50,10,1.174682533,31.87360118,56.86962924,18.12639882,47250049.34,5,2,60,,,,,,,,,
32.71395928,23.56755359,7.415001328,1.008556046,22.98739766,42.31258258,9.726561618,-44957728.73,1,0,28.8194145,,,,,,,,,
40.13590081,28.94730001,5.986785378,0.8083135448,25.68373392,56.26972673,14.45216689,67325128.54,4,0,32.54067095,,,,,,,,,
50,50,10,0.9431595751,29.1745088,71.38249131,20.8254912,45583421.8,3,2,60,,,,,,,,,
49.65913503,41.6721417,5.773187286,0.5,22.65362337,95,18.72898915,11929999,3,1,37.07118074,,,,,,,,,
33.641388,31.4375475,5.130468196,1.245801409,17.89271571,88.01722748,10.14177429,18544714.04,1,1,28.91050926,,,,,,,,,
36.56270296,48.13110357,4.539140939,1.04221504,21.3657477,71.1276548,15.19695527,-6842016.788,2,0,29.75628722,,,,,,,,,
42.80048839,42.41080017,9.736284668,1.182484288,22.72744238,88.32074312,12.93963127,4502565.93,2,1,39.09751056,,,,,,,,,
12,25.46997892,2.800262468,0.9070692465,5,95,5,12599748.54,2,1,8.158684856,,,,,,,,,
50,30.19433431,8.841734022,0.8939842301,28.14104429,77.67641987,21.85895571,-27258243.63,4,0,33.47009525,,,,,,,,,
50,50,10,1.359303767,29.51652037,69.39666116,20.48347963,45582026.69,5,0,48.57115987,,,,,,,,,
30.83342377,17.71159991,5.767332222,0.8252070644,19.50195861,58.10424162,11.33146515,6723636.939,1,0,23.00206087,,,,,,,,,
50,45.15412523,7.095674222,0.5812304618,30.24439741,65.31987503,19.75560259,4248227.46,6,0,41.13783989,,,,,,,,,
50,32.95040838,9.551692544,1.174027518,26.14678167,91.22812373,20.14147353,-26000781.3,7,1,41.94497897,,,,,,,,,
34.50584798,43.08041471,6.034388238,0.5586268912,20.85395222,65.46430922,7.900921102,35092273.9,7,1,34.98162076,,,,,,,,,
50,39.06653485,8.549996151,1.127738342,29.7225142,68.22264653,20.2774858,-1378276.336,4,0,40.38921323,,,,,,,,,
50,48.54708188,6.060859823,1.50740488,22.97901373,95,22.85875638,-15755204.99,3,1,34.96386361,,,,,,,,,
50,46.10359324,4.588502747,0.7064896373,31.86459478,56.91396785,18.13540522,-32580701.6,5,0,40.19459524,,,,,,,,,
49.8618494,22.35163565,7.522760509,0.6006469608,29.89490183,66.79047712,19.96694757,-4845865.208,5,0,33.83258576,,,,,,,,,
32.375428,17.53930449,7.480759918,1.334908436,15.84667005,95,11.13285328,-35091276.1,4,1,22.73586814,,,,,,,,,
50,49.01621465,8.546029908,1.204808053,26.7513691,86.90632173,18.46889376,10374941.63,3,1,52.75894679,,,,,,,,,
50,17.58708461,10,1.240345589,27.83424466,79.63483689,19.17203955,23231270.18,5,1,40.37620226,,,,,,,,,
41.47836905,16.84582196,8.232554216,1.097998241,24.0771378,72.27283984,10.48816974,-11790797.35,4,1,34.68269019,,,,,,,,,
40.07129731,38.27988241,9.598911701,1.719256515,20.96471293,91.13687582,12.42803483,7083202.985,3,1,32.86462355,,,,,,,,,
50,50,7.016959128,0.8495823862,25.84288877,93.47682233,16.36066632,36603891.78,6,2,54.82676681,,,,,,,,,
45.55123265,50,9.246740306,1.578806003,22.25013828,95,15.70922226,-5185093.599,4,1,38.41698971,,,,,,,,,
17.64660737,10.13806986,6.597749091,1.434658113,14.04491207,25.64412845,3.601695292,-3162503.577,6,0,17.37820812,,,,,,,,,
40.49692183,10,5.374822947,1.100648096,25.98401422,55.85321606,14.5129076,165393.6327,3,0,27.76481915,,,,,,,,,
26.5088052,28.03140915,8.35229466,1.427839846,17.88339116,48.23142306,8.625414045,-13217636.1,1,0,22.32030467,,,,,,,,,
50,40.24238297,5.963931298,1.227325395,30.55633594,63.63218448,19.44366406,-10549599.62,6,0,44.31716585,,,,,,,,,
50,50,5.008567258,0.7856408853,26.22842692,90.63285861,14.15249287,-23062616.38,7,2,54.89973138,,,,,,,,,
50,30.87979988,7.364752412,1.123751078,30.78636846,62.40954193,19.21363154,12884464.09,2,0,32.46304556,,,,,,,,,
50,50,9.718968493,0.8128620724,27.49541187,81.84852165,19.56790537,-2146844.205,4,1,49.38972848,,,,,,,,,
21.58221785,17.02290349,7.68922325,0.6397460219,11.52994056,87.1841207,6.455240986,17964889.44,4,1,17.51092569,,,,,,,,,
24.3908398,16.29371528,1.919023128,0.6558986902,18.82867498,29.54092533,5.562164818,30652860.65,4,0,21.82685896,,,,,,,,,
50,36.26086591,4.081430031,0.8465068435,30.40763667,64.43237778,19.59236333,-31520014.74,4,0,42.62783977,,,,,,,,,
50,27.11927689,10,0.5677057554,31.1352644,60.58961106,16.52294384,-25102301.25,1,1,51.55641657,,,,,,,,,
50,40.76883324,7.038637872,0.9805594905,22.82340669,95,11.24433873,20756468.82,6,2,46.19934018,,,,,,,,,
50,48.2282989,7.460245103,1.137204605,31.12573935,60.63875442,18.87426065,-7631066.671,2,1,60,,,,,,,,,
43.10895593,30.00356121,6.37404136,0.774297249,29.1789223,47.74005527,13.93003363,2421408.448,7,0,40.52424259,,,,,,,,,
27.01391907,33.63328072,5.793047827,1.231113891,11.86250231,95,15.15141677,2507188.91,6,0,14.73289851,,,,,,,,,
49.52692752,31.731864,8.487958379,0.9107178669,26.04340094,90.17073707,23.48352658,-28440546.88,2,0,36.07301757,,,,,,,,,
50,48.87985936,9.733589489,1.102968379,33.45565308,49.45157364,16.54434692,15181413.25,5,1,59.22862497,,,,,,,,,
50,26.82329027,4.320619198,1.20151326,28.70514789,74.18478456,21.29485211,7467604.77,1,0,34.56612827,,,,,,,,,
45.34543697,30.34640039,7.093910363,0.577611937,27.43080633,65.30843618,17.91463065,-30254269.73,2,0,38.05806959,,,,,,,,,
50,50,10,1.022689111,33.50115644,49.24857917,16.49884356,-4955317.826,2,0,49.87570962,,,,,,,,,
30.71907933,17.57476292,5.368233477,0.7420718093,18.83074806,63.13254912,11.88833127,-3270735.563,3,0,20.99705927,,,,,,,,,
33.57404672,18.15202692,7.57634458,0.8869019483,20.1662409,66.48639126,7.812131372,22426745.7,6,1,30.58913163,,,,,,,,,
50,50,10,1.797832077,28.03916481,78.32200189,19.98690881,35193758.32,3,2,60,,,,,,,,,
50,30.11643598,7.792174055,0.9837943771,31.23178867,60.09329638,18.76821133,-250913.3243,1,0,38.16694856,,,,,,,,,
19.87704144,10.54815585,5.639938861,1.20926426,12.04249528,65.05749828,7.834546159,-50421061.95,1,0,15.71701,,,,,,,,,
29.16737041,40.23059258,6.90269204,1.358757747,17.56495242,66.05436617,6.741189588,21783474.16,2,1,28.71488762,,,,,,,,,
50,50,10,0.662765173,29.47676963,69.62510015,20.52323037,65942180.15,3,1,52.36425886,,,,,,,,,
50,46.54753179,8.430478099,0.8298435104,28.0713933,78.11727217,21.9286067,21537140.23,3,0,42.91221181,,,,,,,,,
50,50,6.622495958,1.255332512,19.67364308,95,14.6744921,-8184288.84,2,2,40.32481101,,,,,,,,,
36.46895633,40.04858498,4.694027018,1.076839628,21.03486855,73.37382567,15.43408778,12031107.15,7,0,31.97196205,,,,,,,,,
50,39.71441751,10,1.204282313,28.36398463,76.27988683,21.06648988,24007592.98,2,1,46.62781916,,,,,,,,,
43.93252282,31.3520922,7.839013407,0.6352005968,20.58881532,95,16.02162036,3390132.836,5,1,33.58620056,,,,,,,,,
50,50,7.570010162,1.313793356,32.24343455,55.07032887,17.75656545,39448045.66,4,0,50.77597086,,,,,,,,,
29.17727833,18.03303268,5.215692648,1.038263095,20.32200602,43.57479427,8.855272313,-33970026.57,6,0,24.12342783,,,,,,,,,
50,30.96677333,7.734388548,0.5,29.55913085,69.15247018,18.39966225,-12120897.08,1,1,47.18993479,,,,,,,,,
22.26476244,30.19785383,6.3765911,0.6573986394,12.06419838,84.5523568,10.20056406,13773584.07,1,0,14.68023007,,,,,,,,,
35.13093176,31.49275922,7.533038981,1.45872846,19.91049804,76.4442642,15.22043372,20949590.86,5,0,24.9291932,,,,,,,,,
42.29623383,33.05248071,3.697210336,1.03242077,21.2319177,95,21.06431613,-16414094.04,7,0,25.03009326,,,,,,,,,
50,50,8.196131489,1.091013343,30.75937142,62.55208636,19.24062858,-13580915.73,3,0,36.5007535,,,,,,,,,
29.67225458,25.15591233,5.616305076,1.045190302,16.43789231,80.511309,13.23436227,-19997303.68,6,0,23.00866045,,,,,,,,,
50,50,7.774728095,0.7002561465,32.94220071,51.78099497,17.05779929,-22338355.74,7,0,48.65650451,,,,,,,,,
25.57877018,18.31513524,5.56951216,0.5,12.59103431,95,12.98773588,15570253.23,4,0,14.61928305,,,,,,,,,
47.8870487,50,9.031972878,0.8947817167,22.75881948,95,17.14705443,-1125110.798,7,1,44.83302535,,,,,,,,,
29.52616879,35.03940417,5.717290119,0.9260702642,17.52457794,68.48433611,12.00159086,38917895.36,3,0,22.31751634,,,,,,,,,
37.39744418,35.6480652,6.340251296,1.235313871,19.6291812,90.51963404,11.53535562,-32808936.62,5,1,30.95785688,,,,,,,,,
50,32.70888026,5.316390463,1.404416856,33.60589133,48.78343656,16.39410867,-4715912.211,5,0,45.18594102,,,,,,,,,
50,30.83394802,10,1.10250553,22.75150868,95,19.73577546,22074952.36,5,1,35.13993437,,,,,,,,,
50,50,10,0.5653496683,29.39612403,70.09045122,20.60387597,10327961.93,1,1,48.13677403,,,,,,,,,
50,50,10,1.333174095,27.14366184,84.20506525,22.85633816,-32946291.45,1,0,39.04151936,,,,,,,,,
46.21713265,27.75813047,6.533240359,0.5,24.68846951,87.20128698,13.8258077,34564228.04,3,1,34.13459351,,,,,,,,,
39.2797718,44.87093723,7.405543168,0.932922958,14.41812036,95,11.76839417,2876302.872,6,2,31.31008779,,,,,,,,,
28.10345626,12.14898269,5.769427457,1.113748058,16.65546632,68.73413044,11.44798994,57511442.9,7,0,18.30342873,,,,,,,,,
30.15185592,25.31932258,10,1.347849386,14.73140088,95,10.39514572,-3963098.441,2,1,20.26128166,,,,,,,,,
17.73363157,20.80552404,7.039235086,0.9350737008,10.87275282,63.10157939,6.860878753,34740217.51,1,0,13.33942865,,,,,,,,,
35.96585217,41.10532628,7.282100756,1.280591004,21.26697061,69.11601011,14.69888156,-10751157.64,6,0,32.25444801,,,,,,,,,
36.07022876,37.4800889,8.225692963,0.9850378905,19.69877319,83.10901102,16.37145558,-7082996.03,4,0,28.59357513,,,,,,,,,
50,50,10,1.634501465,20.53911336,95,13.40974232,14820821.38,7,2,45.28411979,,,,,,,,,
41.258793,34.20678817,5.053275857,1.035415697,19.04062215,95,15.34170535,-51066670.57,4,1,30.3366449,,,,,,,,,
28.66585923,24.55716352,8.073054373,1.116993223,15.96205602,79.58751176,7.926160007,-60571554.67,4,1,25.64395445,,,,,,,,,
12.83918042,32.24689711,2.092824148,0.7117198228,7.818335375,64.21884975,5.020845048,-20310014.36,7,0,10.16493744,,,,,,,,,
21.41616772,17.92604477,3.305446337,0.7382699676,10.77021507,95,10.64595265,-38986775.56,7,0,13.65667056,,,,,,,,,
10,14.41355537,3.918167425,1.673322021,10.81375133,-7.525152998,-0.8137513326,-67668271.73,5,0,11.97342832,,,,,,,,,
47.29511496,33.82963845,4.482985566,0.9711170621,31.69477272,49.22055248,15.60034224,22275752.23,3,0,44.44264364,,,,,,,,,
46.73084334,33.4557185,6.624542717,1.569206228,32.92545127,41.92924176,13.80539207,-23733098.72,7,0,43.05435754,,,,,,,,,
50,21.90652175,10,1.094296434,19.85721824,95,14.38112986,-10310385.08,5,2,36.02643108,,,,,,,,,
17.2381438,27.97110139,3.260962891,1.132396721,6.948699751,95,7.416420081,4175614.917,4,1,10.80745436,,,,,,,,,
50,48.50443688,9.802183239,0.6314538046,31.61299833,58.16278951,18.38700167,15135620.8,4,0,46.57544014,,,,,,,,,
17.2087128,38.52516738,4.729498546,1.191000982,12.5412839,37.21651575,4.6674289,8487007.072,7,0,16.65677059,,,,,,,,,
50,39.15376532,8.650396557,1.202063249,30.39345449,64.50910514,19.60654551,6062617.219,5,0,44.86574599,,,,,,,,,
24.69351323,43.3073893,8.774316624,0.6148848283,8.139276015,95,12.43865167,14084049.66,4,1,13.97369537,,,,,,,,,
43.00429662,33.70211883,8.681183474,0.5768163982,23.84036883,80.38435955,19.1639278,-14991679.27,4,0,30.34003199,,,,,,,,,
50,50,10,1.4162495,30.84500929,62.10077789,19.15499071,-21380870.94,3,0,48.81779992,,,,,,,,,
50,47.05287963,7.428026884,0.7343603122,20.91565928,95,16.14435057,-69510019.44,4,2,42.50141621,,,,,,,,,
44.07788722,35.12442006,5.411426216,0.8647108156,23.71671184,85.85159489,20.36117537,19149277.23,5,0,33.00792531,,,,,,,,,
50,38.40656349,8.140027149,1.269600218,28.67078981,74.39352156,19.972712,-20567046.64,5,1,45.12562327,,,,,,,,,
50,40.62340663,9.529473898,1.131106486,19.73175247,95,23.97662958,59505273.99,7,2,41.46565706,,,,,,,,,
50,50,9.196216696,0.7914520034,28.79338882,73.65097351,21.20661118,22135701.88,2,2,57.54509665,,,,,,,,,
36.38063641,38.45808594,8.221307475,1.315271048,17.33827162,95,12.97892539,28502574.98,4,1,29.97593908,,,,,,,,,
38.63237636,21.1909148,7.261370392,1.047743104,23.80021968,62.31941085,14.83215669,21172203.84,7,0,30.54775232,,,,,,,,,
50,35.25801396,8.852391832,0.6419035642,25.63496762,95,15.26457457,15920666.57,2,2,50.32372972,,,,,,,,,
50,41.23732437,7.338822091,0.5388533551,29.09310453,71.86202989,18.1363703,14279642.94,7,1,47.31862032,,,,,,,,,
50,48.4941364,9.377503368,0.7793529728,31.79449767,57.25991499,18.20550233,17072209.29,7,1,52.91966,,,,,,,,,
22.86206115,23.36893528,5.67366813,1.087828006,8.808866138,95,6.432507962,5248989.845,6,2,16.07492904,,,,,,,,,
34.67451384,24.86168339,3.150219629,1.014536049,17.89353219,93.78238719,16.78098164,-18493384.59,5,0,23.6099983,,,,,,,,,
28.05159709,38.62782877,5.277700276,1.168630852,16.91934728,65.79597679,11.13224981,-35360542.91,2,0,22.67042817,,,,,,,,,
36.26817001,33.63508974,4.185312252,0.6465343523,20.00990083,81.2511232,16.25826918,12685041.73,6,0,23.83020478,,,,,,,,,
50,50,3.864071025,0.8502689528,21.42240559,95,18.80456057,38745893.26,4,2,47.49326465,,,,,,,,,
50,50,10,0.8097865145,31.15803296,60.4722611,18.84196704,-3762244.749,1,1,54.19697523,,,,,,,,,
33.13141353,38.43821975,6.483158333,0.9716846272,17.05308248,94.28401613,16.07833104,4542510.062,3,0,22.3342425,,,,,,,,,
21.06226286,33.30875779,8.909103275,0.5284401435,13.99777677,50.46862943,7.064486088,-39526685.98,6,0,18.44041183,,,,,,,,,
50,41.77719395,6.893500406,1.080891846,27.41568254,82.37736715,22.58431746,-13619318.13,4,0,41.32938662,,,,,,,,,
21.91715081,23.5553386,2.018039121,1.142824747,12.56919906,74.37189675,9.34795175,-36865534.2,2,0,15.83631005,,,,,,,,,
50,47.28266309,8.031959027,0.9641565472,28.87195454,73.17843839,21.12804546,-34781901.58,2,0,42.41495119,,,,,,,,,
50,50,10,0.8481293994,32.27378999,54.9244759,17.72621001,2962037.488,7,1,60,,,,,,,,,
50,12,10,0.6346621874,29.09079426,71.87567844,17.41274081,-1727565.148,6,1,41.39756732,,,,,,,,,
50,50,4.374260149,1.326829839,19.40316516,95,15.68292662,23629703.26,7,2,40.46055549,,,,,,,,,
38.13542783,45.40862388,4.11356511,0.5,22.5660664,68.9945742,15.56936143,22986091.88,2,0,34.38337609,,,,,,,,,
47.47895912,46.54550599,9.16128087,0.6593535592,26.39830462,79.85609233,13.16749465,-26219167.41,6,1,46.47097089,,,,,,,,,
18.75660474,21.21186605,6.90388432,1.139736035,12.36434158,51.69917961,3.266162371,-58067654.68,5,1,17.82787896,,,,,,,,,
50,44.00545692,4.439425939,1.358999931,27.26238113,83.40290882,22.73761887,-28454012.06,4,0,41.42328311,,,,,,,,,
50,45.66949243,9.723963027,1.379093077,28.38915131,76.1236166,14.53877841,-21317466.81,2,1,53.12304793,,,,,,,,,
39.65470024,43.88934327,6.765427518,0.8033252826,26.272116,50.938357,13.38258424,16561322.74,1,0,38.46733484,,,,,,,,,
36.50142292,37.3261168,4.456698321,1.265937731,22.25808015,63.99178491,14.24334277,18372557.83,4,0,31.83813219,,,,,,,,,
50,50,10,1.106970063,25.24213136,95,17.13062115,-1397047.26,5,2,54.28444774,,,,,,,,,
41.07117781,33.89210005,5.850507304,1.093689809,23.54183538,74.46038995,17.52934243,22204400.89,7,0,27.45174399,,,,,,,,,
50,48.2509985,8.140828402,1.385511969,27.49319229,81.86320262,22.50680771,76868078.97,4,1,48.55200386,,,,,,,,,
31.5077959,31.09623693,4.38192569,0.5,19.58256373,60.89719575,11.92523217,-3553961.912,6,0,25.41863758,,,,,,,,,
42.9733779,45.22176166,5.934940123,0.555502431,25.44391332,68.89453032,17.52946458,-6994283.842,6,0,36.30073229,,,,,,,,,
41.63605875,28.43790561,1.692660539,0.9757348835,25.85147622,61.05872792,15.78458253,-25219162.03,5,0,36.04425656,,,,,,,,,
50,50,10,1.195280703,29.57677919,69.05153765,18.18848372,9563817.203,5,2,60,,,,,,,,,
50,30.83360756,9.913332175,1.380208054,35.03580359,42.7111551,14.96419641,34121893.03,3,0,46.48809277,,,,,,,,,
34.49326773,36.75786232,6.540578211,1.441064053,23.08932798,49.39052254,11.40393974,-14959347.49,3,0,29.01396793,,,,,,,,,
45.2800601,31.60283322,6.639700222,1.269038795,23.73386335,90.78250952,13.99952007,-11733711.66,1,1,40.21642795,,,,,,,,,
13.44233262,12,7.856704072,1.082441639,5,95,6.201943848,-15647147.46,2,1,6.717375324,,,,,,,,,
48.33234005,27.56031679,4.224161283,0.809641275,24.95078886,93.71066912,15.32616118,-34523878.66,7,1,42.98931951,,,,,,,,,
45.42542649,32.01847984,7.997633398,0.7137821974,30.41979099,49.32852925,15.0056355,4026194.275,4,0,44.68290741,,,,,,,,,
32.2098239,35.66373339,4.731488073,0.9017950119,18.47197356,74.37131878,13.73785034,5098559.222,2,0,25.51620358,,,,,,,,,
30.3476732,21.49091182,6.084031604,1.145111888,22.58996593,34.34138544,7.75770727,-1240394.697,4,0,28.79221958,,,,,,,,,
50,36.75303544,7.755253436,1.478780435,27.13206473,84.28380036,16.27516183,55171216.04,1,1,44.50469571,,,,,,,,,
18.68374934,38.22444876,4.486993494,0.945962083,11.79935956,58.34545292,6.884389779,12004951.18,1,0,15.96205408,,,,,,,,,
50,24.29249884,9.625811296,1.557317749,28.01846035,78.4537743,21.98153965,-33492031.95,4,0,31.09970922,,,,,,,,,
50,25.12298749,8.701596645,1.493799567,33.00740064,51.48118008,16.99259936,18969538.92,5,0,36.24168643,,,,,,,,,
50,34.89216752,9.494540079,1.538671121,28.3387473,76.43687445,21.6612527,-10183807.49,3,0,35.4130524,,,,,,,,,
50,32.6974168,10,1.316157391,23.13644418,95,17.3055416,-9866519.052,7,2,47.38405579,,,,,,,,,
37.91187754,22.62649181,7.722612007,0.7693573403,18.98497251,95,18.92690502,-5204557.766,4,0,22.6510912,,,,,,,,,
50,50,4.310074462,1.272329199,29.36842823,70.25085445,16.59177267,-8558823.117,5,1,55.86134517,,,,,,,,,
36.90126955,30.71656395,6.706620729,0.7685847906,23.31609204,58.2652422,13.5851775,8097968.651,4,0,30.47764933,,,,,,,,,
22.37471295,10,7.201310127,0.8884983445,13.44523202,66.41373617,8.929480923,63462337.2,4,0,14.79374173,,,,,,,,,
48.54910619,34.63091325,4.632216959,1.195693783,30.60995356,58.60561854,17.93915262,-11050609.52,6,0,40.44244644,,,,,,,,,
44.91943861,34.7247276,6.882322788,0.7118546331,28.24364325,59.04264975,16.67579536,2671579.856,4,0,39.03466316,,,,,,,,,
50,50,8.190477488,0.8884042723,29.26896655,70.82940021,20.73103345,7029404.452,4,0,43.91604966,,,,,,,,,
49.0682423,50,10,1.598160727,22.9644468,95,17.92575512,-15379949.01,4,1,40.96130069,,,,,,,,,
33.95066064,23.98340537,7.245302457,1.122068727,13.54478579,95,14.74743141,-12043261.68,7,1,21.68595662,,,,,,,,,
37.86566252,29.46528687,8.100284826,0.9727803728,22.36404483,69.31491065,15.50161769,29805122.93,5,0,28.99854166,,,,,,,,,
21.77182873,14.368203,5.365303069,1.900795745,10.44679864,95,11.3250301,-15308555.52,1,0,11.37410836,,,,,,,,,
25.36084384,23.1036918,9.219757275,0.854715781,15.5418425,63.1778461,9.819001339,-26641375.16,6,0,18.27383242,,,,,,,,,
46.83191262,50,4.550165862,0.9072219334,27.77831283,68.59163803,19.05359979,53487802.82,3,0,43.2617358,,,,,,,,,
32.734511,16.92339684,8.437505845,0.8243786985,18.83664501,73.78100493,13.89786598,-36156993.34,3,0,17.08364104,,,,,,,,,
32.22757784,27.39703795,8.826356008,1.033868061,18.20682124,77.008262,8.649493626,26501189.61,5,1,26.15892288,,,,,,,,,
28.12500542,30.85630024,6.553889492,0.9928706236,14.90227485,88.72961147,13.22273057,-6042351.262,5,0,20.91336617,,,,,,,,,
36.47858607,40.73377457,5.31364594,1.482457452,18.1911867,95,18.28739937,-36457446.66,4,0,26.90399852,,,,,,,,,
42.95321538,31.41549289,5.68712563,0.928346063,16.73050006,95,11.90497686,-11303341.26,7,2,31.19754276,,,,,,,,,
48.0450731,27.19285602,8.261721194,1.169606256,22.54265009,95,17.49491084,-6769194.395,1,1,37.16503308,,,,,,,,,
21.62115201,20.66829697,7.263338879,0.6731742202,11.05371433,95,6.963912349,-48903860.92,6,1,16.64492534,,,,,,,,,
35.26032217,40.67120251,8.63081513,1.131974563,19.3290012,82.42185307,15.93132097,12835498.48,1,0,26.37362972,,,,,,,,,
37.46120071,28.2814347,7.473265263,1.34002192,23.31777647,60.65511546,14.14342424,9814515.009,2,0,30.32536954,,,,,,,,,
22.65346304,32.08803684,3.668085607,0.7421332678,11.64631651,94.51182713,11.00714653,-10450117.84,7,0,14.75783612,,,,,,,,,
37.69533695,41.20723069,6.241653715,1.084699499,20.64979752,82.5457945,17.04553943,14202779.39,1,0,28.19239242,,,,,,,,,
45.28662481,40.96820542,6.089887914,1.18956663,28.40484454,59.43275008,16.88178027,6122984.36,7,0,37.92677745,,,,,,,,,
30.10476706,34.03761901,6.728641919,1.209740978,17.96995624,67.52832708,12.13481082,38810188.37,7,0,24.59810746,,,,,,,,,
50,50,10,0.5,27.62586538,80.9898054,22.37413462,-32338940.88,4,2,58.18849485,,,,,,,,,
50,50,5.503497898,0.7798810425,28.09636867,77.9589405,21.90363133,-8778100.526,2,0,41.28791653,,,,,,,,,
50,44.23582621,8.144588578,1.050984556,29.25437102,70.91463007,20.74562898,30033354.64,5,1,51.1915623,,,,,,,,,
28.01573185,34.78751966,3.71329491,1.108190004,14.52351552,92.89910768,13.49221633,16239922.31,7,0,18.57771572,,,,,,,,,
50,50,10,0.8411417376,25.98447225,92.42261113,18.28276469,-69047548.73,4,1,45.6817079,,,,,,,,,
